Country Code,City,Location,Coordinates,Pollutant,Source Name,Unit,Value,Last Updated,Country Label
MX,Zapopan,Vallarta,20.680193055556:-103.39855138889,SO2,Sinaica Mexico,ppm,0.00072008,2021-09-23T20:00:00+02:00,Mexico
MX,Corregidora,Corregidora,20.552563888889:-100.44580555556,SO2,Sinaica Mexico,ppm,0.00126,2021-09-23T20:00:00+02:00,Mexico
MX,Durango,SRNyMA,24.026777777778:-104.692975,PM10,Sinaica Mexico,µg/m³,28.467,2021-09-23T19:00:00+02:00,Mexico
MX,Durango,SRNyMA,24.026777777778:-104.692975,PM2.5,Sinaica Mexico,µg/m³,5.9315,2021-09-23T19:00:00+02:00,Mexico
MX,Monterrey,Obispado,25.675833333333:-100.33833333333,CO,Sinaica Mexico,ppm,2.69,2021-09-23T19:00:00+02:00,Mexico
MX,San Luis Potosí,Industriales Potosinos Asociados,22.15125:-100.99611111111,PM2.5,Sinaica Mexico,µg/m³,4.9291,2021-09-23T19:00:00+02:00,Mexico
MX,Coronango,Velódromo,19.115858055556:-98.277487222222,CO,Sinaica Mexico,ppm,2.80372222222222,2021-09-23T19:00:00+02:00,Mexico
MX,Monterrey,San Bernabé,25.756944444444:-100.36583333333,NO2,Sinaica Mexico,ppm,0.0258,2021-09-23T18:00:00+02:00,Mexico
MX,Monterrey,Pueblo Serena,25.575277777778:-100.24916666667,CO,Sinaica Mexico,ppm,0.94,2021-09-22T16:00:00+02:00,Mexico
MX,Pachuca de Soto,Jardín del Maestro,20.120555555556:-98.74,SO2,Sinaica Mexico,ppm,0.000414373611111111,2021-09-23T18:00:00+02:00,Mexico
MX,Pachuca de Soto,Museo del Rehilete,20.077222222222:-98.777972222222,NO2,Sinaica Mexico,ppm,0.003775,2021-09-23T18:00:00+02:00,Mexico
MX,Pachuca de Soto,Museo del Rehilete,20.077222222222:-98.777972222222,O3,Sinaica Mexico,ppm,0.0279145833333333,2021-09-23T18:00:00+02:00,Mexico
MX,Querétaro,Josefa Vergara,20.565863888889:-100.38918611111,CO,Sinaica Mexico,ppm,1.08,2021-09-23T18:00:00+02:00,Mexico
MX,Puebla,Benemérito Instituto Normal del Estado,19.062722222222:-98.224527777778,SO2,Sinaica Mexico,ppm,0.000467800216666667,2021-09-23T13:00:00+02:00,Mexico
MX,Nueva Oxtotitlán,Oxtotitlán,19.283444444444:-99.683488888889,PM2.5,Sinaica Mexico,µg/m³,21.0,2021-09-23T13:00:00+02:00,Mexico
MX,Ecatepec de Morelos,San Agustín,19.533055555556:-99.030555555556,SO2,Sinaica Mexico,ppm,0.001,2021-09-23T13:00:00+02:00,Mexico
MX,Tizayuca,Biblioteca,19.840583333333:-98.981333333333,CO,Sinaica Mexico,ppm,0.503882638888889,2021-09-23T13:00:00+02:00,Mexico
MX,Azcapotzalco,Camarones,19.468611111111:-99.17,PM10,Sinaica Mexico,µg/m³,39.0,2021-09-23T12:00:00+02:00,Mexico
MX,Azcapotzalco,Camarones,19.468611111111:-99.17,O3,Sinaica Mexico,ppm,0.005,2021-09-23T12:00:00+02:00,Mexico
MX,Silao de la Victoria,Hospital General,20.947777777778:-101.42583333333,PM10,Sinaica Mexico,µg/m³,25.3945,2021-09-21T09:00:00+02:00,Mexico
MX,Cuernavaca,Cuernavaca 01,18.921817777778:-99.234896666667,CO,Sinaica Mexico,ppm,0.4643141,2021-09-14T17:00:00+02:00,Mexico
MX,Chihuahua,SUR,28.632775:-106.03886694444,SO2,Sinaica Mexico,ppm,0.001,2021-04-16T13:00:00+02:00,Mexico
MX,Irapuato,Teódula,20.658055555556:-101.34888888889,O3,Sinaica Mexico,ppm,0.006599538,2021-04-16T12:00:00+02:00,Mexico
MX,Col. Indeco: Cd. Industrial,Instituto Tecnológico de Villahermosa,18.022933333333:-92.903219444444,SO2,Sinaica Mexico,ppm,0.0333938333333333,2021-01-26T17:00:00+01:00,Mexico
PL,Kielce,Kielce: ul. Targowa,50.878998:20.633692,CO,GIOS,µg/m³,1289.0,2021-01-28T08:00:00+01:00,Poland
SE,Stockholm,Häggvik,,PM10,Stockholm,µg/m³,4.9055,2021-07-20T23:00:00+02:00,Sweden
SE,Uppsala,Urban bakgrund Uppsala,,PM10,Stockholm,µg/m³,4.71375,2021-07-20T23:00:00+02:00,Sweden
SE,Skåne,SE0096A,55.5959009994998:13.0088,O3,EEA Sweden,µg/m³,53.13,2021-03-02T15:00:00+01:00,Sweden
IN,Mumbai,Bandra: Mumbai - MPCB,19.0627:72.84614,SO2,caaqm,µg/m³,24.06,2021-12-24T05:45:00+01:00,India
IN,Mumbai,Borivali East: Mumbai - MPCB,19.13276:72.52048,NO2,caaqm,µg/m³,7.63,2021-11-17T07:30:00+01:00,India
IS,Reykjanesbær,Eyjavellir: Reykjanesbær,64.004213:-22.583994,NO2,Umhverfisstofnun,µg/m³,2.68554,2021-09-30T14:00:00+02:00,Iceland
HR,Osjecko-baranjska,HR0003A,45.55879166613:18.6987694444444,SO2,EEA Croatia,µg/m³,-2.1,2021-12-15T10:00:00+01:00,Croatia
HU,Komárom-Esztergom,HU0031A,47.5572204594654:18.42083549,CO,EEA Hungary,µg/m³,787.701625,2021-01-22T11:00:00+01:00,Hungary
HU,Komárom-Esztergom,HU0031A,47.5572204594654:18.42083549,PM10,EEA Hungary,µg/m³,8.3829173,2021-05-03T13:00:00+02:00,Hungary
TH,Roi Et,Amphawan Temple or Ban Nong Muang Temple,16.078641:103.634844,PM2.5,Air4Thai,µg/m³,10.0,2021-06-16T03:00:00+02:00,Thailand
EC,Quito,Centro,-0.2215:-78.51413,CO,Quito REMMAQ,ppm,0.9525568,2021-04-28T19:00:00+02:00,Ecuador
EC,Quito,Cotocollao,-0.11072:-78.49953,O3,Quito REMMAQ,µg/m³,0.0,2021-11-24T17:00:00+01:00,Ecuador
EC,Quito,El Camal,-0.25192:-78.51713,PM2.5,Quito REMMAQ,µg/m³,0.0,2021-11-24T17:00:00+01:00,Ecuador
EE,Ida-Virumaa,EE0019A,59.4097426426862:27.278601243687,CO,EEA Estonia,µg/m³,233.798,2021-09-23T21:00:00+02:00,Estonia
EE,Harjumaa,EE0018A,59.4141766899562:24.6495019016544,SO2,EEA Estonia,µg/m³,0.462265,2021-09-23T21:00:00+02:00,Estonia
ES,Tarragona,ES1208A,41.1507788944678:1.120171923,O3,EEA Spain,µg/m³,22.0,2021-01-28T01:00:00+01:00,Spain
BE,Antwerpen,BETR834,51.0920000379014:4.38010354488249,NO2,EEA Belgium,µg/m³,26.5,2021-01-11T02:00:00+01:00,Belgium
CA,BRITISH COLUMBIA,Quesnel Senior Secon,52.9822:-122.4922,PM2.5,AirNow,µg/m³,4.2,2021-07-21T22:00:00+02:00,Canada
CL,Concón,Colmo,-32.929552:-71.440571,O3,Chile - SINCA,µg/m³,50.4,2021-08-20T23:00:00+02:00,Chile
CL,Quillota,San Pedro,-32.937001:-71.273726,NO2,Chile - SINCA,µg/m³,14.27,2021-08-20T16:00:00+02:00,Chile
CL,Quillota,San Pedro,-32.937001:-71.273726,O3,Chile - SINCA,µg/m³,30.09,2021-08-20T16:00:00+02:00,Chile
CL,Independencia,Independencia,-33.422301:-70.651162,PM10,Chile - SINCA,µg/m³,95.0,2021-07-25T10:00:00+02:00,Chile
CN,合肥市,瑶海区,31.8586:117.336,NO2,ChinaAQIData,µg/m³,34.0,2021-08-09T13:00:00+02:00,China
CN,合肥市,三里街,31.8764:117.3072,PM2.5,ChinaAQIData,µg/m³,29.0,2021-08-09T13:00:00+02:00,China
CN,合肥市,庐阳区,31.9436:117.266,NO2,ChinaAQIData,µg/m³,5.0,2021-08-08T10:00:00+02:00,China
CN,马鞍山市,湖东路四小,31.6837:118.5092,PM2.5,ChinaAQIData,µg/m³,34.0,2021-08-09T13:00:00+02:00,China
CN,马鞍山市,湖东路四小,31.6837:118.5092,NO2,ChinaAQIData,µg/m³,48.0,2021-08-09T13:00:00+02:00,China
CN,池州市,池州学院,30.6618:117.47,O3,ChinaAQIData,µg/m³,183.0,2021-08-09T13:00:00+02:00,China
CN,石家庄市,高新区,38.0266:114.6063,SO2,ChinaAQIData,µg/m³,5.0,2021-08-09T13:00:00+02:00,China
CN,淮南市,八公山区政府,32.633:116.8281,PM10,ChinaAQIData,µg/m³,30.0,2021-08-09T13:00:00+02:00,China
CN,淮南市,潘集区政府,32.7727:116.8305,PM10,ChinaAQIData,µg/m³,41.0,2021-08-09T13:00:00+02:00,China
CN,吐鲁番地区,市环保局,42.9418:89.1904,SO2,ChinaAQIData,µg/m³,5.0,2021-08-09T13:00:00+02:00,China
CN,石家庄市,职工医院,38.0444:114.4422,NO2,ChinaAQIData,µg/m³,12.0,2021-08-09T13:00:00+02:00,China
CN,榆林市,环保监测大楼,38.2478:109.7336,O3,ChinaAQIData,µg/m³,176.0,2021-08-09T13:00:00+02:00,China
CN,榆林市,红石峡森林公园(对照点),38.3344:109.7414,PM2.5,ChinaAQIData,µg/m³,22.0,2021-08-09T13:00:00+02:00,China
CN,天津市,淮河道,39.2133:117.1837,CO,ChinaAQIData,µg/m³,700.0,2021-08-09T13:00:00+02:00,China
CN,常州市,安家,31.9087:119.9255,SO2,ChinaAQIData,µg/m³,9.0,2021-08-09T13:00:00+02:00,China
CN,重庆市,南坪,29.5102:106.5777,O3,ChinaAQIData,µg/m³,108.0,2021-08-09T13:00:00+02:00,China
CN,太原市,上兰(对照点),38.0108:112.434,PM10,ChinaAQIData,µg/m³,59.0,2021-08-09T13:00:00+02:00,China
CN,漳州市,九湖(对照点),24.4674:117.6336,O3,ChinaAQIData,µg/m³,87.0,2021-08-09T13:00:00+02:00,China
CN,铁岭市,水上乐园,42.2923:123.8649,NO2,ChinaAQIData,µg/m³,18.0,2021-08-09T13:00:00+02:00,China
CN,大同市,第二人民医院,40.0995:113.2802,NO2,ChinaAQIData,µg/m³,21.0,2021-08-09T13:00:00+02:00,China
CN,常德市,鼎城区玉霞,28.9881:111.6892,CO,ChinaAQIData,µg/m³,600.0,2021-08-09T13:00:00+02:00,China
CN,武威市,东关招商场,37.9325:102.6486,O3,ChinaAQIData,µg/m³,138.0,2021-08-09T13:00:00+02:00,China
CN,昆明市,官渡区博物馆,25.0119:102.7494,SO2,ChinaAQIData,µg/m³,6.0,2021-08-09T13:00:00+02:00,China
CN,济宁市,市第七中学,35.4054:116.5907,NO2,ChinaAQIData,µg/m³,12.0,2021-08-09T13:00:00+02:00,China
CN,秦皇岛市,文明里,39.943889:119.610547,PM2.5,ChinaAQIData,µg/m³,26.0,2021-08-09T13:00:00+02:00,China
CN,新余市,新钢沁园村,27.807:114.9149,NO2,ChinaAQIData,µg/m³,18.0,2021-08-09T13:00:00+02:00,China
CN,新余市,新钢沁园村,27.807:114.9149,SO2,ChinaAQIData,µg/m³,5.0,2021-08-09T13:00:00+02:00,China
CN,商丘市,梁园区档案局,34.4465:115.6071,SO2,ChinaAQIData,µg/m³,2.0,2021-08-09T13:00:00+02:00,China
CN,呼和浩特市,海东办,40.8389:111.6518,PM2.5,ChinaAQIData,µg/m³,5.0,2021-08-09T13:00:00+02:00,China
CN,漳州市,漳州党校,24.5183:114.6622,O3,ChinaAQIData,µg/m³,98.0,2021-08-09T13:00:00+02:00,China
CN,常州市,钟楼,31.7964:119.9025,NO2,ChinaAQIData,µg/m³,24.0,2021-08-09T13:00:00+02:00,China
CN,辽源市,银鹰制药,42.9078:125.0764,O3,ChinaAQIData,µg/m³,108.0,2021-08-09T13:00:00+02:00,China
CN,包头市,昆区政府,40.6576:109.8331,PM10,ChinaAQIData,µg/m³,23.0,2021-08-09T13:00:00+02:00,China
CN,济南市,济南四建,36.6819:116.9814,NO2,ChinaAQIData,µg/m³,12.0,2021-08-09T13:00:00+02:00,China
CN,石家庄市,西南高教,38.0058:114.4586,SO2,ChinaAQIData,µg/m³,6.0,2021-08-09T13:00:00+02:00,China
CN,泰安市,电力学校,36.1758:117.1089,O3,ChinaAQIData,µg/m³,235.0,2021-08-09T13:00:00+02:00,China
CN,南充市,南充炼油厂,30.8217:106.1031,PM2.5,ChinaAQIData,µg/m³,6.0,2021-08-09T13:00:00+02:00,China
CN,邢台市,达活泉,37.0886:114.4704,SO2,ChinaAQIData,µg/m³,4.0,2021-08-09T13:00:00+02:00,China
CN,运城市,地区技校,35.0303:110.9686,CO,ChinaAQIData,µg/m³,400.0,2021-08-09T13:00:00+02:00,China
CN,盐城市,市监测站,33.3942:120.156,CO,ChinaAQIData,µg/m³,700.0,2021-08-09T13:00:00+02:00,China
AU,Central Queensland,Moranbah (Utah Dr),-21.9995:148.071,PM10,Australia - Queensland,µg/m³,16.1,2021-12-09T01:00:00+01:00,Australia
AU,Adelaide,Christies,-35.1349443:138.4951966,PM10,Australia - South Australia,µg/m³,15.0,2021-04-05T23:30:00+02:00,Australia
AU,SIMS Metals Laverton North Site 1,SIMS Metals Laverton North Site 1,-37.79904:144.8121,PM2.5,Australia - Victoria,µg/m³,2.2,2021-01-04T07:00:00+01:00,Australia
CN,龙岩市,龙岩市监测站,25.1033:117.0217,O3,ChinaAQIData,µg/m³,83.0,2021-08-09T13:00:00+02:00,China
CN,漯河市,漯河大学,33.5698:114.0055,PM10,ChinaAQIData,µg/m³,27.0,2021-08-09T13:00:00+02:00,China
CN,汕头市,潮南子站,23.2533:116.4069,O3,ChinaAQIData,µg/m³,73.0,2021-08-09T13:00:00+02:00,China
CN,濮阳市,濮水河管理处,35.7668:115.0,PM2.5,ChinaAQIData,µg/m³,48.0,2021-08-09T13:00:00+02:00,China
CN,贵阳市,燕子冲,26.6343:106.7487,O3,ChinaAQIData,µg/m³,90.0,2021-08-09T13:00:00+02:00,China
CN,克拉玛依市,独山子区,44.3396:84.905,O3,ChinaAQIData,µg/m³,129.0,2021-08-09T13:00:00+02:00,China
CN,玉树藏族自治州,玉树县结古镇,33.0014:97.0,SO2,ChinaAQIData,µg/m³,7.0,2021-08-09T13:00:00+02:00,China
CN,铜川市,王益区政府,35.0697:109.0697,PM10,ChinaAQIData,µg/m³,60.0,2021-08-09T13:00:00+02:00,China
CN,果洛藏族自治州,玛沁县大武镇,34.4714:100.2561,O3,ChinaAQIData,µg/m³,103.0,2021-08-09T13:00:00+02:00,China
CN,湛江市,环保局宿舍,21.1997:110.4019,NO2,ChinaAQIData,µg/m³,11.0,2021-08-09T13:00:00+02:00,China
CN,中卫市,环保局站,37.5002:105.1971,PM2.5,ChinaAQIData,µg/m³,13.0,2021-08-09T13:00:00+02:00,China
CN,柳州市,环保监测站,24.3277:109.4157,CO,ChinaAQIData,µg/m³,800.0,2021-08-09T13:00:00+02:00,China
CN,益阳市,甘溪港(对照点),28.6428:112.4067,NO2,ChinaAQIData,µg/m³,5.0,2021-08-09T13:00:00+02:00,China
CN,宁波市,白沙活动中心,29.8975:121.5594,PM10,ChinaAQIData,µg/m³,30.0,2021-08-09T13:00:00+02:00,China
CN,延安市,百米大道,36.6106:109.5056,PM2.5,ChinaAQIData,µg/m³,12.0,2021-08-09T13:00:00+02:00,China
CN,寿光市,监测站,36.881:118.746,PM2.5,ChinaAQIData,µg/m³,51.0,2021-08-09T13:00:00+02:00,China
CN,南昌市,省外办,28.6843:115.8931,SO2,ChinaAQIData,µg/m³,4.0,2021-08-09T13:00:00+02:00,China
CN,南昌市,省站,28.6842:115.9314,CO,ChinaAQIData,µg/m³,900.0,2021-08-09T13:00:00+02:00,China
CN,昆明市,碧鸡广场,25.0401:102.6644,PM10,ChinaAQIData,µg/m³,41.0,2021-08-09T13:00:00+02:00,China
CN,海门市,社会福利院,31.89708:121.1518,NO2,ChinaAQIData,µg/m³,13.0,2021-08-09T13:00:00+02:00,China
CN,济南市,科干所,36.6114:116.9862,CO,ChinaAQIData,µg/m³,700.0,2021-08-09T13:00:00+02:00,China
CN,宝鸡市,竹园沟,34.3017:107.0708,PM2.5,ChinaAQIData,µg/m³,12.0,2021-08-09T13:00:00+02:00,China
CN,大庆市,红岗区,46.408:124.902,CO,ChinaAQIData,µg/m³,500.0,2021-08-09T13:00:00+02:00,China
CN,西安市,高新西区,34.2322:108.8922,NO2,ChinaAQIData,µg/m³,12.0,2021-08-09T13:00:00+02:00,China
CN,淮南市,经济技术开发区消防队,32.6531:117.0566,PM2.5,ChinaAQIData,µg/m³,35.0,2021-08-09T13:00:00+02:00,China
CN,长春市,经开区环卫处,43.8447:125.3863,CO,ChinaAQIData,µg/m³,700.0,2021-08-09T13:00:00+02:00,China
CN,遂宁市,美宁食品公司,30.4728:105.5918,O3,ChinaAQIData,µg/m³,108.0,2021-08-09T13:00:00+02:00,China
CN,广元市,老城,32.4444:105.821,SO2,ChinaAQIData,µg/m³,4.0,2021-08-09T13:00:00+02:00,China
CN,桂林市,龙隐路小学,25.2708:110.3089,CO,ChinaAQIData,µg/m³,700.0,2021-08-09T13:00:00+02:00,China
CN,黄冈市,职工中心,30.4742:114.9028,O3,ChinaAQIData,µg/m³,126.0,2021-08-09T13:00:00+02:00,China
CN,开封市,肿瘤医院,34.7781:114.3389,NO2,ChinaAQIData,µg/m³,15.0,2021-08-09T13:00:00+02:00,China
CN,汕头市,龙湖子站,23.3633:116.7244,CO,ChinaAQIData,µg/m³,700.0,2021-08-09T13:00:00+02:00,China
CN,保定市,胶片厂,38.8697:115.4323,O3,ChinaAQIData,µg/m³,188.0,2021-08-09T13:00:00+02:00,China
CN,吕梁市,自来水公司,37.5136:111.1297,NO2,ChinaAQIData,µg/m³,19.0,2021-08-09T13:00:00+02:00,China
CN,重庆市,茶园,29.4906:106.6349,CO,ChinaAQIData,µg/m³,400.0,2021-08-09T13:00:00+02:00,China
CN,无锡市,荣巷,31.5631:120.245,NO2,ChinaAQIData,µg/m³,30.0,2021-08-09T13:00:00+02:00,China
CN,淄博市,莆田园,36.8194:118.3092,O3,ChinaAQIData,µg/m³,295.0,2021-08-09T13:00:00+02:00,China
CN,烟台市,莱山环保局,37.4822:121.4478,NO2,ChinaAQIData,µg/m³,17.0,2021-08-09T13:00:00+02:00,China
CN,深圳市,葵涌,22.6342:114.41,CO,ChinaAQIData,µg/m³,400.0,2021-08-09T13:00:00+02:00,China
CN,上海市,虹口,31.3008:121.467,PM2.5,ChinaAQIData,µg/m³,24.0,2021-08-09T13:00:00+02:00,China
CN,上海市,虹口,31.3008:121.467,NO2,ChinaAQIData,µg/m³,32.0,2021-08-09T13:00:00+02:00,China
CN,抚州市,血防站,27.963:116.3565,NO2,ChinaAQIData,µg/m³,10.0,2021-08-09T13:00:00+02:00,China
CN,深圳市,西乡,22.5861:113.8953,PM2.5,ChinaAQIData,µg/m³,6.0,2021-08-09T13:00:00+02:00,China
CN,江门市,西区,22.5835:113.0731,O3,ChinaAQIData,µg/m³,68.0,2021-08-09T13:00:00+02:00,China
CN,德阳市,西小区,31.1317:104.3826,O3,ChinaAQIData,µg/m³,183.0,2021-08-09T13:00:00+02:00,China
CN,凉山彝族自治州,西昌市政府,27.898:102.2625,SO2,ChinaAQIData,µg/m³,6.0,2021-08-09T13:00:00+02:00,China
CN,杭州市,西溪,30.2747:120.0633,PM2.5,ChinaAQIData,µg/m³,37.0,2021-08-09T13:00:00+02:00,China
CN,杭州市,西溪,30.2747:120.0633,O3,ChinaAQIData,µg/m³,227.0,2021-08-09T13:00:00+02:00,China
CN,烟台市,西郊化工站,37.5436:121.3181,O3,ChinaAQIData,µg/m³,172.0,2021-08-09T13:00:00+02:00,China
CN,烟台市,西郊化工站,37.5436:121.3181,SO2,ChinaAQIData,µg/m³,11.0,2021-08-09T13:00:00+02:00,China
CN,洛阳市,豫西宾馆,34.6871:112.4657,O3,ChinaAQIData,µg/m³,148.0,2021-08-09T13:00:00+02:00,China
CN,鹰潭市,财苑宾馆,28.2475:117.0311,PM10,ChinaAQIData,µg/m³,20.0,2021-08-09T13:00:00+02:00,China
CN,银川市,贺兰山东路,38.4975:106.2328,CO,ChinaAQIData,µg/m³,600.0,2021-08-09T13:00:00+02:00,China
CN,资阳市,资阳中学,30.1506:104.6356,O3,ChinaAQIData,µg/m³,148.0,2021-08-09T13:00:00+02:00,China
CN,资阳市,资阳中学,30.1506:104.6356,PM2.5,ChinaAQIData,µg/m³,6.0,2021-08-09T13:00:00+02:00,China
CN,益阳市,赫山环保分局,28.5819:112.3744,CO,ChinaAQIData,µg/m³,1400.0,2021-08-09T13:00:00+02:00,China
CN,天津市,跃进路,39.0877:117.307,O3,ChinaAQIData,µg/m³,232.0,2021-08-09T13:00:00+02:00,China
CN,迪庆州,迪庆州站,27.8317:99.7056,NO2,ChinaAQIData,µg/m³,11.0,2021-08-09T13:00:00+02:00,China
CN,哈尔滨市,道里建国路,45.7478:126.593,PM10,ChinaAQIData,µg/m³,25.0,2021-08-09T13:00:00+02:00,China
CN,扬州市,邗江监测站,32.3761:119.389,SO2,ChinaAQIData,µg/m³,15.0,2021-08-09T13:00:00+02:00,China
CN,鞍山市,铁西工业园区,41.0833:122.9341,SO2,ChinaAQIData,µg/m³,4.0,2021-08-09T13:00:00+02:00,China
CN,铜仁地区,铜仁卫校,27.7344:109.1839,PM10,ChinaAQIData,µg/m³,39.0,2021-08-09T13:00:00+02:00,China
CN,铜仁地区,铜仁卫校,27.7344:109.1839,SO2,ChinaAQIData,µg/m³,5.0,2021-08-09T13:00:00+02:00,China
CN,徐州市,铜山区招生办,34.1781:117.1694,NO2,ChinaAQIData,µg/m³,21.0,2021-08-09T13:00:00+02:00,China
CN,营口市,镜湖西路,40.6511:122.215,O3,ChinaAQIData,µg/m³,158.0,2021-08-09T13:00:00+02:00,China
CN,凉山彝族自治州,长安,27.8914:102.237,SO2,ChinaAQIData,µg/m³,7.0,2021-08-09T13:00:00+02:00,China
CN,青岛市,黄岛区子站,35.9608:120.1983,PM10,ChinaAQIData,µg/m³,41.0,2021-08-09T13:00:00+02:00,China
CN,龙岩市,闽西职业技术学院,25.0661:117.0258,CO,ChinaAQIData,µg/m³,600.0,2021-08-09T13:00:00+02:00,China
CN,沈阳市,陵东街,41.8467:123.4264,SO2,ChinaAQIData,µg/m³,6.0,2021-08-09T13:00:00+02:00,China
CN,湛江市,霞山游泳场,21.2028:110.4111,NO2,ChinaAQIData,µg/m³,11.0,2021-08-09T13:00:00+02:00,China
CN,自贡市,青杠林路,29.3427:104.72,NO2,ChinaAQIData,µg/m³,9.0,2021-08-09T13:00:00+02:00,China
CN,大连市,青泥洼桥,38.9117:121.6302,SO2,ChinaAQIData,µg/m³,7.0,2021-08-09T13:00:00+02:00,China
CN,北京市,顺义新城,40.135:116.6636,PM2.5,ChinaAQIData,µg/m³,13.0,2021-08-09T13:00:00+02:00,China
CN,平度市,2号,36.799:119.976,PM2.5,ChinaAQIData,µg/m³,29.0,2021-08-09T13:00:00+02:00,China
CN,四平市,一商场,43.1713:124.4002,PM10,ChinaAQIData,µg/m³,50.0,2021-08-09T13:00:00+02:00,China
CN,漯河市,三五一五工厂,33.5699:114.051,PM10,ChinaAQIData,µg/m³,32.0,2021-08-08T10:00:00+02:00,China
CN,漯河市,三五一五工厂,33.5699:114.051,NO2,ChinaAQIData,µg/m³,5.0,2021-08-08T10:00:00+02:00,China
CN,宝鸡市,三迪小学,34.3622:107.2386,PM10,ChinaAQIData,µg/m³,52.0,2021-08-09T13:00:00+02:00,China
CN,张家口市,世纪豪园,40.762:114.8902,O3,ChinaAQIData,µg/m³,162.0,2021-08-09T13:00:00+02:00,China
CN,邯郸市,丛台公园,36.6133:114.484,CO,ChinaAQIData,µg/m³,900.0,2021-08-09T13:00:00+02:00,China
CN,邯郸市,丛台公园,36.6133:114.484,SO2,ChinaAQIData,µg/m³,7.0,2021-08-09T13:00:00+02:00,China
CN,葫芦岛市,东城区,40.7677:120.8695,SO2,ChinaAQIData,µg/m³,5.0,2021-08-09T13:00:00+02:00,China
CN,德阳市,东山公园,31.1208:104.4239,PM2.5,ChinaAQIData,µg/m³,11.0,2021-08-09T13:00:00+02:00,China
CN,鹤岗市,东山纸板厂,47.3388:130.3114,O3,ChinaAQIData,µg/m³,38.0,2021-08-09T13:00:00+02:00,China
CN,廊坊市,药材公司,39.5111:116.6708,O3,ChinaAQIData,µg/m³,211.0,2021-08-09T13:00:00+02:00,China
CN,贵港市,荷城子站,23.1065:109.5669,O3,ChinaAQIData,µg/m³,111.0,2021-08-09T13:00:00+02:00,China
CN,北京市,昌平镇,40.217:116.2296,NO2,ChinaAQIData,µg/m³,10.0,2021-08-09T13:00:00+02:00,China
CN,昌都市,昌都会议中心,31.1406:97.1714,CO,ChinaAQIData,µg/m³,500.0,2021-08-09T13:00:00+02:00,China
CN,昌都市,昌都监测站,31.1273:97.1806,NO2,ChinaAQIData,µg/m³,4.0,2021-08-09T13:00:00+02:00,China
CN,西双版纳州,景洪市江南,22.0019:100.7939,PM10,ChinaAQIData,µg/m³,31.0,2021-08-09T13:00:00+02:00,China
CN,西安市,曲江文化产业集团,34.1978:108.985,SO2,ChinaAQIData,µg/m³,5.0,2021-08-09T13:00:00+02:00,China
CN,无锡市,曹张,31.56:120.294,PM10,ChinaAQIData,µg/m³,58.0,2021-08-09T13:00:00+02:00,China
CN,上海市,杨浦四漂,31.2659:121.536,CO,ChinaAQIData,µg/m³,600.0,2021-08-09T13:00:00+02:00,China
CN,延安市,枣园(对照点),36.6275:109.4131,O3,ChinaAQIData,µg/m³,174.0,2021-08-09T13:00:00+02:00,China
CN,自贡市,檀木林体育馆,29.3627:104.776,CO,ChinaAQIData,µg/m³,500.0,2021-08-09T13:00:00+02:00,China
CN,六盘水市,民中,26.5894:104.8475,PM10,ChinaAQIData,µg/m³,19.0,2021-08-09T13:00:00+02:00,China
CN,丹东市,民主桥,40.1092:124.3633,NO2,ChinaAQIData,µg/m³,15.0,2021-08-09T13:00:00+02:00,China
CN,南阳市,气象站,33.0144:112.5779,O3,ChinaAQIData,µg/m³,134.0,2021-08-09T13:00:00+02:00,China
CN,淄博市,气象站,36.6331:117.9592,O3,ChinaAQIData,µg/m³,266.0,2021-08-09T13:00:00+02:00,China
CN,咸阳市,气象站(对照点),34.3956:108.7197,CO,ChinaAQIData,µg/m³,600.0,2021-08-09T13:00:00+02:00,China
CN,咸阳市,气象站(对照点),34.3956:108.7197,O3,ChinaAQIData,µg/m³,159.0,2021-08-09T13:00:00+02:00,China
CN,永州市,永州市环保局,26.4364:111.5992,NO2,ChinaAQIData,µg/m³,17.0,2021-08-09T13:00:00+02:00,China
CN,武汉市,汉阳月湖,30.558:114.2529,O3,ChinaAQIData,µg/m³,170.0,2021-08-09T13:00:00+02:00,China
CN,吉林市,江南公园,43.8306:126.555,SO2,ChinaAQIData,µg/m³,6.0,2021-08-09T13:00:00+02:00,China
CN,抚顺市,沈抚新城,41.8391:123.7086,SO2,ChinaAQIData,µg/m³,5.0,2021-08-09T13:00:00+02:00,China
CN,武汉市,沌口新区,30.4825:114.1566,CO,ChinaAQIData,µg/m³,900.0,2021-08-09T13:00:00+02:00,China
CN,南宁市,沙井镇街道办,22.7757:108.2257,PM2.5,ChinaAQIData,µg/m³,15.0,2021-08-09T13:00:00+02:00,China
CN,三亚市,河西子站,18.2681:109.4964,NO2,ChinaAQIData,µg/m³,8.0,2021-08-09T13:00:00+02:00,China
CN,濮阳市,油田物探公司,35.7754:115.0866,SO2,ChinaAQIData,µg/m³,4.0,2021-08-09T13:00:00+02:00,China
CN,白城市,洮北区环保局,45.6077:122.7911,PM10,ChinaAQIData,µg/m³,35.0,2021-08-09T13:00:00+02:00,China
CN,上海市,浦东川沙,31.1907:121.703,PM2.5,ChinaAQIData,µg/m³,23.0,2021-08-09T13:00:00+02:00,China
CN,上海市,浦东张江,31.2071:121.577,O3,ChinaAQIData,µg/m³,168.0,2021-08-09T13:00:00+02:00,China
